CustomerID,Recency,Frequency,Monetary
17936.0,4,74,388.77
17937.0,8,37,3019.62
17939.0,159,10,98.36
17940.0,48,15,1383.22
17941.0,130,2,304.56
17942.0,7,2,77.50000000000001
17946.0,232,20,149.57999999999998
17947.0,36,9,176.68
17949.0,7,10,1033.5
17950.0,71,66,480.73
17951.0,39,20,1008.5400000000001
17954.0,4,481,2331.1
17955.0,198,19,557.3
17956.0,248,1,12.75
17957.0,65,30,111.26
17958.0,116,6,136.16
17960.0,170,22,72.10000000000001
17961.0,20,246,1295.31
17962.0,141,32,101.61
17964.0,31,101,470.44
17965.0,37,325,2620.89
17966.0,37,68,1098.43
17967.0,371,45,122.22999999999999
17968.0,373,82,276.35
17969.0,165,14,228.2
17970.0,210,31,582.59
17972.0,241,31,136.04
17973.0,51,15,337.04
17974.0,24,173,738.54
17975.0,14,295,4488.39
17976.0,371,65,353.19
17977.0,28,21,288.14
17978.0,364,12,300.91999999999996
17979.0,35,143,756.48
17980.0,165,30,811.45
17984.0,144,46,151.84
17985.0,21,23,634.95
17986.0,55,1,20.8
17987.0,184,13,198.57
17988.0,11,37,200.83
17990.0,236,29,630.84
17991.0,224,5,93.35
17994.0,121,81,678.49
17995.0,281,2,76.1
17997.0,73,160,1968.4299999999998
17999.0,36,86,379.19
18001.0,11,58,417.23
18004.0,361,40,169.47
18005.0,3,59,249.34
18006.0,22,22,444.68
18008.0,69,27,536.1899999999999
18009.0,234,32,257.34
18010.0,256,14,174.8
18011.0,372,28,102.78999999999999
18013.0,154,31,187.29
18014.0,27,32,166.42
18015.0,3,42,119.11
18016.0,31,123,1483.56
18017.0,80,3,523.0
18018.0,107,28,121.72
18019.0,51,5,38.45
18022.0,35,181,664.03
18024.0,152,20,389.39
18027.0,98,21,115.31
18030.0,3,9,230.64999999999998
18032.0,333,5,73.5
18033.0,64,33,97.68
18034.0,21,107,420.87
18035.0,35,52,730.01
18036.0,31,96,405.62
18037.0,153,18,69.6
18040.0,18,19,357.20000000000005
18041.0,11,462,4179.69
18042.0,53,7,165.04999999999998
18043.0,24,118,558.25
18044.0,3,127,2088.6
18045.0,44,42,187.55
18048.0,202,7,172.29000000000002
18050.0,358,5,74.4
18053.0,70,20,300.02
18055.0,6,360,6784.1900000000005
18056.0,287,19,363.65
18058.0,9,3,170.16
18059.0,22,18,306.46
18061.0,21,45,1890.45
18062.0,172,27,720.52
18064.0,132,5,406.0
18065.0,5,137,2392.83
18066.0,74,10,318.0
18067.0,39,37,396.33
18068.0,288,1,101.69999999999999
18069.0,25,462,2033.44
18071.0,257,25,453.0
18072.0,185,18,247.44
18073.0,113,67,2300.2400000000002
18074.0,373,13,489.6
18075.0,22,142,2611.75
18077.0,7,227,2633.0099999999998
18078.0,216,29,336.13
18079.0,44,127,3651.97
18081.0,35,17,343.45
18082.0,25,71,702.53
18084.0,15,1,90.47999999999999
18085.0,329,29,689.95
18086.0,273,7,101.34
18088.0,60,33,165.53
18092.0,1,81,6733.54
18093.0,92,36,2106.52
18094.0,81,69,2585.3
18095.0,312,21,580.0500000000001
18096.0,11,201,906.59
18097.0,7,108,2697.8
18099.0,126,19,168.31
18101.0,10,41,223.65
18102.0,0,139,12469.56
18104.0,36,38,754.64
18105.0,37,18,113.48000000000002
18106.0,329,39,430.7
18108.0,253,17,271.0
18109.0,1,443,7812.07
18110.0,19,46,236.3
18112.0,11,26,352.69
18113.0,368,1,76.32000000000001
18114.0,289,28,220.1
18116.0,67,362,1411.7
18117.0,25,68,318.32
18118.0,10,1266,5648.74
18119.0,367,26,179.44
18120.0,213,17,111.15
18121.0,148,32,673.1
18122.0,7,361,1825.01
18123.0,23,36,589.4399999999999
18125.0,29,196,1142.99
18126.0,60,55,206.43
18127.0,18,44,347.5
18129.0,242,14,112.55000000000001
18130.0,14,70,1059.39
18135.0,28,20,681.9100000000001
18136.0,62,38,784.33
18138.0,294,8,152.65
18139.0,17,155,5948.34
18142.0,156,14,765.12
18143.0,116,61,1000.16
18144.0,30,38,1728.75
18145.0,12,221,2861.55
18146.0,140,10,160.35000000000002
18147.0,45,7,179.33999999999997
18149.0,50,16,612.0799999999999
18150.0,31,37,566.58
18151.0,134,38,653.35
18154.0,2,21,399.19
18155.0,74,25,371.62
18156.0,12,140,734.94
18158.0,8,34,453.4
18159.0,300,23,530.15
18160.0,56,39,638.0600000000001
18161.0,14,80,1618.69
18164.0,36,24,399.65000000000003
18165.0,176,10,302.46000000000004
18167.0,22,37,1384.8600000000001
18168.0,175,131,1169.94
18169.0,60,9,202.65
18170.0,32,38,980.31
18171.0,58,54,1231.31
18172.0,14,182,5476.68
18173.0,86,29,1650.3400000000001
18174.0,6,1,104.0
18176.0,357,30,476.35
18177.0,30,74,1341.42
18178.0,128,97,1590.81
18179.0,8,89,1583.17
18180.0,4,119,1843.75
18181.0,23,44,382.8
18183.0,226,37,632.07
18184.0,14,1,49.8
18185.0,248,17,304.25
18188.0,14,70,1749.04
18189.0,77,68,1090.24
18190.0,191,15,284.46000000000004
18191.0,261,7,207.79999999999998
18192.0,71,45,957.97
18193.0,164,16,243.76
18194.0,81,4,357.03999999999996
18196.0,94,137,687.43
18198.0,3,152,3797.4
18200.0,105,30,163.0
18202.0,199,68,1396.99
18203.0,156,19,160.42000000000002
18204.0,70,199,1993.28
18205.0,35,32,517.36
18209.0,28,8,139.10000000000002
18210.0,1,134,2621.38
18211.0,25,42,600.07
18212.0,325,43,248.42
18213.0,236,15,232.48000000000002
18215.0,88,13,299.34000000000003
18216.0,30,26,481.75
18217.0,28,31,621.75
18218.0,210,21,662.08
18219.0,2,114,2069.77
18220.0,226,2,305.28000000000003
18221.0,21,64,1041.61
18222.0,92,19,443.0
18223.0,4,272,6484.54
18224.0,263,10,158.95000000000002
18225.0,2,271,5509.12
18226.0,43,242,5228.05
18227.0,217,5,93.75
18228.0,56,30,779.9
18229.0,11,162,6781.7
18230.0,8,86,2810.2000000000003
18231.0,191,124,2083.27
18232.0,81,37,592.97
18235.0,71,104,1796.48
18236.0,29,49,882.24
18237.0,2,61,987.1
18239.0,218,88,1561.6100000000001
18240.0,45,5,125.58000000000001
18241.0,9,104,2073.09
18242.0,71,77,2024.99
18245.0,6,175,2567.06
18246.0,23,2,188.7
18248.0,122,47,804.02
18249.0,16,8,95.34
18250.0,309,21,349.27
18251.0,86,5,723.6
18252.0,50,96,526.09
18255.0,88,6,103.3
18257.0,38,118,2337.63
18259.0,24,42,2338.6000000000004
18260.0,172,134,2643.2000000000003
18261.0,42,21,324.24
18262.0,139,13,149.48
18263.0,25,61,1213.1599999999999
18265.0,71,46,801.51
18268.0,133,1,25.5
18269.0,365,7,168.6
18270.0,37,11,283.15
18272.0,2,166,3078.58
18273.0,1,3,204.0
18274.0,29,11,175.92
18276.0,43,14,335.86
18277.0,57,8,110.38
18278.0,73,9,173.9
18280.0,277,10,180.60000000000002
18281.0,180,7,80.82
18282.0,7,12,178.05
18283.0,3,741,2088.83
18287.0,42,70,1837.28
